file_id,Analysis,compound,peak_info,peak_nr,is_ref,rt_start,rt,rt_end,amp2,amp3,bgrd2_start,bgrd3_start,bgrd2_end,bgrd3_end,area2,area3,r3/2,rd3/2,d3/2,d2H,at2H,sample_id,n_overlapping,n_matches,is_identified,is_missing,is_ambiguous,inc_time_d,inc_time_d_str,f_label,t_series_id,soil_id,replicate_id,terrain,at2H_mn_zero,d2H_mn_zero,area2_mn_zero,file,No.,rt_FID,area_FID,height_FID,rel_area_FID,rel_height_FID,amount_FID,chain,a,t0,f_start,d_t,f_t,u_d,gen_d,chain_fctr,chain_num
BF11334__g0f0z_10ul + 1ul coinj__5-40ng@ul.dxf,BF11334,16:0,16:0 (2110),21,0,2085.611,2110.273,2128.665,1546.78842867143,409.444247074196,250.254772030273,90.5100882381257,250.254772030273,90.5100882381257,20839.0595266199,6480.271958482,0.3109675823039934,165.403491137851,-102.639311823855,-102.639311823855,0.0139744395957854,g0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0139594363513116,-103.602870994816,19548.9099397851,FID0187_g0f0z_100ul-nhex.xls,9,14.6,4.190641333333326,107.77463883076923,6.155301487032667,8.246860227794246,NA,C16,0.5,0,0.0139594363513116,0,0.0139744395957854,NA,NA,C16,16
BF11334__g0f0z_10ul + 1ul coinj__5-40ng@ul.dxf,BF11334,i-17:0,i-17:0 (2263),26,0,2251.348,2263.052,2273.084,435.52272109486,127.268203132652,250.631245132812,90.7150464991433,250.631245132812,90.7150464991433,3091.20849867042,1000.80816748025,0.3237595160309359,213.36281889968,-65.7106294472465,-65.7106294472465,0.0145494397763447,g0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0146286220267536,-60.625209091703,2696.63635201999,FID0187_g0f0z_100ul-nhex.xls,12,15.66,0.6199885583333318,17.1649192,0.9106521392554722,1.313450835924935,NA,C17,0.5,0,0.0146286220267536,0,0.0145494397763447,NA,NA,C17,17
BF11334__g0f0z_10ul + 1ul coinj__5-40ng@ul.dxf,BF11334,17:0 cyclo,17:0 cyclo (2320),28,0,2302.135,2319.9,2328.678,691.459187211284,180.162213331997,261.191710684234,93.8259260777273,261.191710684234,93.8259260777273,6620.04146054968,1992.30202346144,0.30095008246307997,127.885960185216,-131.527810657384,-131.527810657384,0.0135246249467919,g0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.013578898189272,-128.042225752118,5768.64462948397,FID0187_g0f0z_100ul-nhex.xls,15,16.025,1.266469755000007,33.28031726315788,1.8602172188362234,2.546592851374551,NA,C17,0.5,0,0.013578898189272,0,0.0135246249467919,NA,NA,C17,17
BF11334__g0f0z_10ul + 1ul coinj__5-40ng@ul.dxf,BF11334,18:2,18:2 (2520),32,0,2510.09,2520.122,2529.945,231.735569837647,73.1098033948565,239.379112230217,87.7445956574588,239.379112230217,87.7445956574588,2378.95836292505,723.223792327702,0.3040085961985739,139.372379342931,-122.683267905943,-122.683267905943,0.0136623412516247,g0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0136102568846809,-126.028278979521,2520.07804938637,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136102568846809,0,0.0136623412516247,NA,NA,C18,18
BF11334__g0f0z_10ul + 1ul coinj__5-40ng@ul.dxf,BF11334,18:1 cis,18:1 cis (2553),33,0,2530.572,2552.5170000000003,2560.041,1058.07143654285,325.311330157149,321.068953580519,112.629999132306,321.068953580519,112.629999132306,16351.8971820781,5259.67723955059,0.32165547403975003,205.51395493826,-71.7542546975396,-71.7542546975396,0.014455337613133,g0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.014332822211962,-79.6226674456869,14476.2438851634,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.014332822211962,0,0.014455337613133,NA,NA,C18,18
BF11334__g0f0z_10ul + 1ul coinj__5-40ng@ul.dxf,BF11334,18:1 trans,18:1 trans (2575),34,0,2560.041,2574.88,2583.031,1462.65823273389,391.350640141279,728.662888659399,265.010652952083,728.662888659399,265.010652952083,18269.785859495,5336.65624505537,0.2921028350357957,94.7578896530152,-157.036424967178,-157.036424967178,0.0131274341596059,g0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0132755315087626,-147.525241762739,16085.9622399202,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0132755315087626,0,0.0131274341596059,NA,NA,C18,18
BF11334__g0f0z_10ul + 1ul coinj__5-40ng@ul.dxf,BF11334,18:0,18:0 (2619),36,0,2604.976,2619.397,2626.712,539.439573052102,166.846968040848,291.455333789135,101.288789325765,291.455333789135,101.288789325765,5350.75305644551,1822.38699452102,0.3405851429315679,276.468299976325,-17.1194090182302,-17.1194090182302,0.0153060221027793,g0f0z,1,1,TRUE,FALSE,FALSE,0,0 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0151613625276369,-26.4101602121734,5310.15863064515,FID0187_g0f0z_100ul-nhex.xls,20,18.011666666666667,1.1720064250000042,28.426592268656705,1.721467507427116,2.1751882978723516,NA,C18,0.5,0,0.0151613625276369,0,0.0153060221027793,NA,NA,C18,18
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,i-15:0,i-15:0 (1735),15,0,1722.787,1734.909,1742.224,567.404231045517,623.915414952396,227.126045035088,88.1136231707236,227.126045035088,88.1136231707236,4039.27273441511,5112.76789728707,1.2657644663915961,3746.64866343319,2654.91947084356,2654.91947084356,0.0568929842161879,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0140202361557098,-99.6980993388127,7006.38663377153,FID0189_g0f3y_100ul-nhex.xls,2,12.276666666666667,1.6571461133333287,51.796482142857144,2.360838508412229,3.9466692770498417,NA,C15,0.5,0,0.0140202361557098,3,0.0568929842161879,0.0668338445886072,10.371200173004896,C15,15
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,a-15:0,a-15:0 (1754),16,0,1743.687,1753.928,1761.87,356.989513787066,313.585214400925,259.574790699715,112.725814496187,259.574790699715,112.725814496187,2025.33197105969,1996.45246870493,0.9857408549475201,2696.56966333573,1846.35864076851,1846.35864076851,0.0443123912448058,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0137557513808984,-116.684183030058,3940.64816975196,FID0189_g0f3y_100ul-nhex.xls,3,12.405,0.9395873266666628,29.60782126760563,1.3385747490599054,2.2559887027647543,NA,C15,0.5,0,0.0137557513808984,3,0.0443123912448058,0.046169222054920425,15.01318735098925,C15,15
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,16:1 cis,16:1 cis (2036),18,0,2024.165,2036.078,2049.454,531.274328974343,551.724298749885,254.007631586724,113.001543467339,254.007631586724,113.001543467339,4176.10415882963,4943.65553735499,1.183796033176639,3439.58073274632,2418.47716421467,2418.47716421467,0.0532144489796698,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0135566089459725,-129.473682611804,7222.42730181065,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135566089459725,3,0.0532144489796698,0.061198085225363394,11.326288690363668,C16,16
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,16:1 trans,16:1 trans (2060),19,0,2050.708,2060.113,2069.518,345.001851618474,299.814275643952,251.552907513718,109.509104512464,251.552907513718,109.509104512464,2212.60398817743,2109.27754807942,0.9533009790047796,2575.17728124666,1752.88650655993,1752.88650655993,0.0428578315269641,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0136821384563051,-121.4118305943,3990.51786349768,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136821384563051,3,0.0428578315269641,0.04392413600518613,15.780553554385344,C16,16
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,16:0,16:0 (2104),20,0,2083.73,2104.003,2113.826,1091.75365467794,1232.1009636009,242.95479651426,102.221783549189,242.95479651426,102.221783549189,11984.0723615858,16121.7520054715,1.3452649082083903,4045.21709163985,2884.81716056268,2884.81716056268,0.0604694396201337,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0139594363513116,-103.602870994816,19548.9099397851,FID0189_g0f3y_100ul-nhex.xls,8,14.6,4.1790871816666595,107.8568838,5.953699477135993,8.21823089139069,NA,C16,0.5,0,0.0139594363513116,3,0.0604694396201337,0.07315113003594331,9.47554986805211,C16,16
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,i-17:0,i-17:0 (2259),23,0,2248.84,2258.663,2265.56,248.942948430681,329.685714588029,240.264779317202,95.9640361926576,240.264779317202,95.9640361926576,1557.63573069335,2215.47279296126,1.4223304905666785,4334.43501560838,3107.51496201845,3107.51496201845,0.0639336442750694,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0146286220267536,-60.625209091703,2696.63635201999,FID0189_g0f3y_100ul-nhex.xls,11,15.661666666666667,0.5858854708333316,16.537371939393942,0.8346765381359813,1.2600766510810768,NA,C17,0.5,0,0.0146286220267536,3,0.0639336442750694,0.07835374574434166,8.846382186010567,C17,17
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,17:0 cyclo,17:0 cyclo (2314),25,0,2296.91,2313.839,2324.707,409.701532551828,217.210886244168,247.605801955027,101.758737660847,247.605801955027,101.758737660847,3294.85335599325,1991.38007389922,0.6043911090237012,1266.7918132719,745.429696219365,745.429696219365,0.027177679248163,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.013578898189272,-128.042225752118,5768.64462948397,FID0189_g0f3y_100ul-nhex.xls,13,16.025,1.15598262333334,29.40204967532467,1.6468603886299507,2.240309792001953,NA,C17,0.5,0,0.013578898189272,3,0.027177679248163,0.019746619588036342,35.10206784861012,C17,17
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,18:2,18:2 (2517),28,0,2508.418,2517.196,2526.392,138.211051230005,77.4442577652322,233.137130964604,90.1279881783731,233.137130964604,90.1279881783731,1177.43512722059,641.892787209777,0.5451619136971102,1044.74867817858,574.456482197509,574.456482197509,0.0245161478213027,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0136102568846809,-126.028278979521,2520.07804938637,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136102568846809,3,0.0245161478213027,0.015744449779521105,44.02485893546599,C18,18
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,18:1 cis,18:1 cis (2545),29,0,2527.646,2545.411,2550.845,757.789696689618,419.844722884914,260.252928284555,104.858890091086,260.252928284555,104.858890091086,7639.59673790058,5182.36047052807,0.6783552389379421,1544.33625576734,959.138916940849,959.138916940849,0.0305042806806319,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.014332822211962,-79.6226674456869,14476.2438851634,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.014332822211962,3,0.0305042806806319,0.023695938564923955,29.25172930630316,C18,18
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,18:1 trans,18:1 trans (2565),30,0,2550.845,2565.475,2575.716,1010.58166358801,1731.46193393939,381.620618002226,348.578345234088,381.620618002226,348.578345234088,11126.5852477566,21785.5426213802,1.9579720225279975,6343.88492692633,4654.79139373328,4654.79139373328,0.0879958750195628,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0132755315087626,-147.525241762739,16085.9622399202,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0132755315087626,3,0.0879958750195628,0.12642502895278745,5.482673694453306,C18,18
BF11335__g0f3y_15 + 1ul coinj__5-40ng@ul.dxf,BF11335,18:0,18:0 (2615),32,0,2600.796,2615.0080000000003,2622.323,453.221019708189,535.259071282471,256.858674277195,111.706819362929,256.858674277195,111.706819362929,3947.66358779501,5173.55464597467,1.3105358475757027,3915.56414160451,2784.98438903547,2784.98438903547,0.0589163999745918,g0f3y,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0151613625276369,-26.4101602121734,5310.15863064515,FID0189_g0f3y_100ul-nhex.xls,19,18.013333333333332,1.2145915783333383,29.365474411764723,1.73035711640097,2.2375229141480877,NA,C18,0.5,0,0.0151613625276369,3,0.0589163999745918,0.06872920016179124,10.08519201341278,C18,18
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,i-15:0,i-15:0 (1735),15,0,1722.996,1734.909,1742.433,554.272950611275,615.168573778148,231.850117096019,91.1878680621243,231.850117096019,91.1878680621243,3900.29825833753,5012.02597437406,1.2850365901274428,3818.11113191479,2709.94557157439,2709.94557157439,0.0577490334984238,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0140202361557098,-99.6980993388127,7006.38663377153,FID0190_g0f3z_100ul-nhex.xls,2,12.27,0.5679771983333332,18.03728150819672,1.01618342136871,1.9530678614729078,NA,C15,0.5,0,0.0140202361557098,3,0.0577490334984238,0.06831480641238952,10.14636821739184,C15,15
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,a-15:0,a-15:0 (1754),16,0,1744.105,1754.137,1761.243,369.319690053385,315.086593339886,262.078878738428,113.090970113961,262.078878738428,113.090970113961,2133.43864115198,2046.44464967376,0.9592235793426703,2596.49869512225,1769.30399524413,1769.30399524413,0.0431133141301969,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0137557513808984,-116.684183030058,3940.64816975196,FID0190_g0f3z_100ul-nhex.xls,3,12.4,0.34197739166666596,10.699629147540985,0.6118410332568194,1.1585505170634915,NA,C15,0.5,0,0.0137557513808984,3,0.0431133141301969,0.044231663161324555,15.670836930364894,C15,15
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,16:1 cis,16:1 cis (2038),18,0,2024.792,2037.541,2050.499,579.484180866943,568.904254461637,264.97346185523,119.744093362064,264.97346185523,119.744093362064,4809.54548774205,5425.35091018577,1.128038174088012,3229.26909067977,2256.53719982342,2256.53719982342,0.0506948541698322,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0135566089459725,-129.473682611804,7222.42730181065,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135566089459725,3,0.0506948541698322,0.05695725719405385,12.169602517873836,C16,16
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,16:1 trans,16:1 trans (2062),19,0,2051.335,2061.785,2071.399,434.371674264447,393.128695483901,259.913196364621,115.369068909896,259.913196364621,115.369068909896,2999.90358006485,3044.54299775588,1.0148802841490199,2805.00078886354,1929.85060742493,1929.85060742493,0.0456116095279503,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0136821384563051,-121.4118305943,3990.51786349768,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136821384563051,3,0.0456116095279503,0.04838523704062653,14.325592328460564,C16,16
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,16:0,16:0 (2108),20,0,2083.939,2107.765,2116.543,1362.88946603285,1427.1663892353,251.639594295737,105.630312964587,251.639594295737,105.630312964587,16960.6712073306,21262.9447957203,1.2536617528751004,3700.21045438608,2619.16204987728,2619.16204987728,0.0563366928069267,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0139594363513116,-103.602870994816,19548.9099397851,FID0190_g0f3z_100ul-nhex.xls,7,14.585,2.004056000833329,56.814179435483865,3.585510984450007,6.151811063156821,NA,C16,0.5,0,0.0139594363513116,3,0.0563366928069267,0.06596084958980641,10.508463503281865,C16,16
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,i-17:0,i-17:0 (2261),24,0,2249.258,2261.171,2267.859,336.987165250857,441.421022372926,253.270529005683,100.718573836894,253.270529005683,100.718573836894,2210.57060324079,3272.01517889837,1.4801676879722623,4549.29499310482,3272.95714469071,3272.95714469071,0.0665070462197,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0146286220267536,-60.625209091703,2696.63635201999,FID0190_g0f3z_100ul-nhex.xls,8,15.656666666666666,0.24595968333333296,7.159650212765957,0.44005314519993544,0.7752433604579717,NA,C17,0.5,0,0.0146286220267536,3,0.0665070462197,0.08299611026500782,8.351562240046142,C17,17
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,17:0 cyclo,17:0 cyclo (2317),26,0,2298.164,2316.974,2327.006,532.286266020696,265.08978446892,261.46246566982,107.930271589869,261.46246566982,107.930271589869,4587.39659214955,2712.64290725531,0.5913251345866796,1216.91775502624,707.026671370203,707.026671370203,0.0265798736314284,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.013578898189272,-128.042225752118,5768.64462948397,FID0190_g0f3z_100ul-nhex.xls,11,16.018333333333334,0.4411423016666699,12.776850305084738,0.7892596652357474,1.383470989814701,NA,C17,0.5,0,0.013578898189272,3,0.0265798736314284,0.01885352365149835,36.764861220245095,C17,17
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,18:2,18:2 (2519),30,0,2508.836,2519.495,2529.318,242.543530097258,133.174356731681,242.832949361488,94.1513022729266,242.832949361488,94.1513022729266,2360.79234976206,1278.94150805311,0.541742482426299,1030.96710036433,563.844667280535,563.844667280535,0.0243509495611621,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0136102568846809,-126.028278979521,2520.07804938637,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136102568846809,3,0.0243509495611621,0.015500326201500905,44.718231832619594,C18,18
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,18:1 cis,18:1 cis (2549),31,0,2529.945,2548.755,2555.025,855.414673686357,514.175474946931,306.01494011371,128.377888726577,306.01494011371,128.377888726577,10499.6684197073,7568.86690313647,0.7208672312860976,1702.48545360569,1080.91379927638,1080.91379927638,0.0323997315954149,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.014332822211962,-79.6226674456869,14476.2438851634,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.014332822211962,3,0.0323997315954149,0.02658693253332515,26.070972260193095,C18,18
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,18:1 trans,18:1 trans (2570),32,0,2555.025,2570.491,2579.478,1244.31435005028,2077.97764526557,550.360068962361,638.8077459901,550.360068962361,638.8077459901,14927.963397654,28262.4201939348,1.8932535832969948,6097.66416975123,4465.20141070845,4465.20141070845,0.0850481185778283,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0132755315087626,-147.525241762739,16085.9622399202,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0132755315087626,3,0.0850481185778283,0.12041436032808386,5.756349813023794,C18,18
BF11336__g0f3z_15 + 1ul coinj__5-40ng@ul.dxf,BF11336,18:0,18:0 (2615),34,0,2603.722,2615.426,2648.866,359.014590869336,455.361903064214,291.015513249391,131.676703572477,291.015513249391,131.676703572477,7125.57982624438,9025.20348252603,1.2665921514604466,3748.32582839994,2656.21088786796,2656.21088786796,0.0569130751521095,g0f3z,1,1,TRUE,FALSE,FALSE,3,3 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0151613625276369,-26.4101602121734,5310.15863064515,FID0190_g0f3z_100ul-nhex.xls,15,18.006666666666668,0.6372107550000035,15.135321840579707,1.1400510567130646,1.6388451134641353,NA,C18,0.5,0,0.0151613625276369,3,0.0569130751521095,0.0652527179717701,10.622502818347238,C18,18
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,16:1 cis,16:1 cis (2033),17,0,2023.329,2032.943,2041.303,241.42434837801,329.902967115227,250.240467799241,107.332418679905,250.240467799241,107.332418679905,1633.30685201055,2382.25718866078,1.4585484569101566,4465.83892231662,3208.6959701838,3208.6959701838,0.0655074992817737,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0135566089459725,-129.473682611804,7222.42730181065,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0135566089459725,7,0.0655074992817737,0.035442857406562424,19.55675222821074,C16,16
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,16:1 trans,16:1 trans (2058),18,0,2049.663,2058.023,2067.637,190.679368621443,257.532322981465,247.654282371094,109.041840888534,247.654282371094,109.041840888534,1239.75213834979,1700.38988770781,1.371556325743605,4139.79075079263,2957.63887811033,2957.63887811033,0.0616022537584222,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0136821384563051,-121.4118305943,3990.51786349768,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136821384563051,7,0.0616022537584222,0.03237462433000283,21.41019996076306,C16,16
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,16:0,16:0 (2103),19,0,2082.894,2103.376,2112.154,1022.50104291837,1059.91080197924,250.420740980887,108.072495966039,250.420740980887,108.072495966039,10555.2041137871,13320.2697797545,1.2619623113072542,3729.01427284876,2641.34099009354,2641.34099009354,0.056681739503627,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0139594363513116,-103.602870994816,19548.9099397851,FID0192_g0f7y_100ul-nhex.xls,4,14.571666666666667,0.5877671700000012,17.153220965517242,1.5772943405614634,2.99660884344653,NA,C16,0.5,0,0.0139594363513116,7,0.056681739503627,0.02852368874856997,24.30075530096703,C16,16
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,i-17:0,i-17:0 (2259),23,0,2250.512,2259.29,2265.978,211.86928451338,342.35526171056,255.879512996266,110.157792525376,255.879512996266,110.157792525376,1268.82020638946,2274.3280275073,1.7924746280476604,5716.62805264342,4171.80360053543,4171.80360053543,0.0804860089212029,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0146286220267536,-60.625209091703,2696.63635201999,FID0192_g0f7y_100ul-nhex.xls,NA,NA,NA,NA,NA,NA,NA,C17,0.5,0,0.0146286220267536,7,0.0804860089212029,0.04688987598331546,14.782448578166075,C17,17
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,17:0 cyclo,17:0 cyclo (2313),25,0,2305.27,2313.421,2318.019,254.071197040195,212.233055896211,292.360538347485,143.520888688047,292.360538347485,143.520888688047,1439.52630774519,1423.18641347065,0.9886491172918268,2704.51581343071,1852.47717634165,1852.47717634165,0.0444076029083342,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.013578898189272,-128.042225752118,5768.64462948397,FID0192_g0f7y_100ul-nhex.xls,NA,NA,NA,NA,NA,NA,NA,C17,0.5,0,0.013578898189272,7,0.0444076029083342,0.019959855847978006,34.72706345372546,C17,17
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,18:2,18:2 (2519),29,0,2508.418,2519.495,2528.273,248.014599097805,162.833835523025,246.124206557693,97.2326156691341,246.124206557693,97.2326156691341,2293.69606725936,1524.67633051092,0.6647246565377317,1490.55852928076,917.730067546183,917.730067546183,0.0298597271059051,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0136102568846809,-126.028278979521,2520.07804938637,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0136102568846809,7,0.0298597271059051,0.010173849931469088,68.13027371437313,C18,18
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,18:1 cis,18:1 cis (2545),30,0,2529.318,2544.993,2551.263,601.602906164574,405.351924472027,326.175213980811,146.164139033937,326.175213980811,146.164139033937,5797.97725856049,5033.31244085079,0.8681152437118128,2252.58085775834,1504.48726047392,1504.48726047392,0.0389921792508094,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.014332822211962,-79.6226674456869,14476.2438851634,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.014332822211962,7,0.0389921792508094,0.01578933544382066,43.899705787251264,C18,18
BF11339__g0f7y_20ul + 1ul coinj__5-40ng@ul.dxf,BF11339,18:1 trans,18:1 trans (2564),31,0,2551.263,2564.43,2575.716,806.186001328816,1596.00979819397,484.693872687566,479.194733896442,484.693872687566,479.194733896442,8246.65289676841,19696.7029672046,2.388448163608665,7948.76913547036,5890.55223431218,5890.55223431218,0.107205297947312,g0f7y,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gy,g,y,Marshall Mesa Grassland,0.0132755315087626,-147.525241762739,16085.9622399202,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.0132755315087626,7,0.107205297947312,0.07221270512327203,9.59868736916441,C18,18
BF11340__g0f7z_20ul + 1ul coinj__5-40ng@ul.dxf,BF11340,i-15:0,i-15:0 (1733),18,0,1724.041,1732.6100000000001,1740.343,235.933058477671,387.947162706863,231.46262006668,92.3809233326598,231.46262006668,92.3809233326598,1394.97274674047,2427.97538109444,1.7405181475894183,5520.99450209332,4021.16576661186,4021.16576661186,0.0781435449238489,g0f7z,1,1,TRUE,FALSE,FALSE,7,7 Days,0.5,gz,g,z,Marshall Mesa Grassland,0.0140202361557098,-99.6980993388127,7006.38663377153,FID0193_g0f7z_100ul-nhex.xls,1,12.261666666666667,0.04015264916666672,1.6763215000000002,0.09964058093054134,0.2746372949624121,NA,C15,0.5,0,0.0140202361557098,7,0.0781435449238489,0.04529807000942537,15.30191419669136,C15,15
